,X,tree.size,tree.number,sig2.1,sig2.2,sig2.3,sig2.4,theta.1,theta.2,alpha.1,alpha.2,alpha.3,alpha.4,est.sig2.1,est.sig2.2,est.sig2.3,est.sig2.4,est.theta.1,est.theta.2,est.alpha.1,est.alpha.2,est.alpha.3,est.alpha.4,log.likelihood,convergence
3908,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,125.4310866,190.9479012,190.9479012,290.6870194,0.046614501,0.098757936,15.11399487,5.310036829,5.310036829,53.13693767,-498.5231822,0
3909,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,48.05643186,57.37430189,57.37430189,74.44188971,1.118577699,1.813693553,49.14201764,53.99434411,53.99434411,86.31263359,-211.9280376,0
3910,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,204.1283907,70.56271423,70.56271423,371.510476,1.1350687,1.773588351,288.0867143,-25.31430831,-25.31430831,680.1359557,-246.8113757,0
3911,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,76.3095507,37.17746487,37.17746487,18.11316469,0.560249379,1.303059896,91.87234554,-15.13707145,-15.13707145,26.5112197,-242.3312911,0
3912,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,32.66927141,61.01373432,61.01373432,115.7047671,1.024194957,2.01702195,33.34833529,56.13149567,56.13149567,267.6626926,-195.4704133,0
3913,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,10.46978224,6.106388894,6.106388894,7.521587827,0.90329957,1.631798952,10.01012389,-2.786410231,-2.786410231,6.962754477,-290.468347,0
3914,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,3.780581246,2.632017336,2.632017336,12.82201649,1.221188842,1.421831376,3.856055935,-0.992642482,-0.992642482,19.84501124,-277.6388272,0
3915,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,34.41858733,5.274207583,5.274207583,9.558557053,0.118592765,0.433458928,37.20934423,-24.71669885,-24.71669885,27.74964136,-315.4976665,0
3916,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,96.8320214,-70.10927983,-70.10927983,50.78869058,0.763592133,1.423316235,92.0675523,-114.2188377,-114.2188377,158.8906609,-317.2392545,0
3917,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,182.8323395,73.84776146,73.84776146,91.07629798,0.43533095,0.939860137,55.36717998,-11.29842765,-11.29842765,30.24001146,-477.1916134,0
3918,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,16.81254965,4.1857081,4.1857081,33.24278648,1.21150857,0.49889118,5.510281063,-4.251710658,-4.251710658,17.08978412,-466.3162077,0
3919,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1255.293066,685.7469974,685.7469974,1229.819807,-0.427401337,-0.126662691,478.2372179,-228.9176087,-228.9176087,522.9793585,-448.6475257,0
3920,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,113.8326587,-39.90286661,-39.90286661,75.71341474,0.373952117,0.282356744,67.8696505,-56.31989517,-56.31989517,72.25019617,-428.7409066,0
3921,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,136.924983,48.94683839,48.94683839,208.9733031,1.912711747,-0.28318764,41.36069683,46.57121978,46.57121978,105.5285268,-507.1667375,0
3922,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,1772.519672,-1070.096299,-1070.096299,1994.526058,-0.134354749,0.639251389,332.8571967,35.81199345,35.81199345,471.8075149,-527.7003794,0
3923,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,268.3994936,112.411045,112.411045,144.1046033,0.221281609,-0.151144706,152.9074842,154.466698,154.466698,203.7674022,-429.6753345,0
3924,36,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,262.8905477,-146.4823191,-146.4823191,94.22123801,0.009992147,-0.25819392,50.32281534,-21.01171363,-21.01171363,20.47324896,-452.5975949,0
3925,37,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0,0,0.693147181,36.28017521,-41.05471001,-41.05471001,52.27227714,1.035500433,1.856466163,29.72073002,-23.46661461,-23.46661461,60.98263181,-215.713196,0
3926,38,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,126.6443765,-97.78414184,-97.78414184,75.50075347,1.060766717,1.917223781,83.05874129,-29.56598444,-29.56598444,35.35844707,-239.831484,0
3927,39,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,58.85601607,7.159459512,7.159459512,14.60440947,0.804578342,1.562875869,107.9608336,43.01217849,43.01217849,52.48469813,-212.8996825,0
3928,40,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,105.4728622,-85.50259392,-85.50259392,69.31350456,0.971873972,2.032984229,98.03258307,-38.22399397,-38.22399397,33.15625373,-276.5170011,0
3929,41,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0,0,0.34657359,200.0800468,28.1222544,28.1222544,3.95361508,0.745973781,1.797396909,191.6281338,100.5333085,100.5333085,68.04517453,-341.5548433,0
3930,42,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,30.32725379,-26.86825163,-26.86825163,39.07597646,1.010318285,1.912577732,14.74635183,2.247031893,2.247031893,22.4426379,-352.5586754,0
3931,43,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,23.3888201,-4.96209669,-4.96209669,19.76245051,0.519284382,1.224290351,18.04588504,-2.53861689,-2.53861689,17.16624499,-348.1320295,0
3932,44,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,14.84674451,-70.14391083,-70.14391083,331.3977399,0.824376372,2.040870897,28.14142384,17.6326932,17.6326932,135.2876443,-366.4416151,0
3933,45,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0,0,0.069314718,226.5978233,-35.80397589,-35.80397589,118.0710609,-0.251918343,0.837359993,81.2487368,69.12359323,69.12359323,157.2934189,-409.6818532,0
3934,46,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,117.8583336,-92.3880699,-92.3880699,159.1525595,0.587355137,0.869635901,36.62582494,27.61888565,27.61888565,55.26738683,-484.7644086,0
3935,47,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,78.43568597,-28.76949465,-28.76949465,15.9097541,-0.186383388,0.569927972,24.59051643,0.703632635,0.703632635,8.706543796,-400.800413,0
3936,48,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,178.1315147,-111.669587,-111.669587,242.1859802,0.084964483,1.113540538,94.12218988,71.60671688,71.60671688,115.7337899,-449.6480289,0
3937,1,150,1,1,0,0,0.5,1,2,0,0,0,0,16.45143382,1.380019529,1.380019529,6.738768318,-2.228562519,1.225032132,2.022708245,0.541537172,0.541537172,1.619001571,-553.1978755,0
3938,2,150,1,1,0,0,0.5,1,2,0,0,0,0,9.754064486,-3.794130538,-3.794130538,14.00377528,0.143339933,-1.333350507,1.906997441,-0.85369479,-0.85369479,4.279175404,-503.9637823,0
3939,3,150,1,1,0,0,0.5,1,2,0,0,0,0,9.932314762,-1.299182466,-1.299182466,5.768122305,-0.909705667,0.971948019,1.435314525,-0.148673814,-0.148673814,1.639301262,-517.7158256,0
3940,4,150,1,1,0,0,0.5,1,2,0,0,0,0,18.83867762,-0.040887446,-0.040887446,5.27847902,-0.322772105,-0.69326053,2.075365211,-0.65533871,-0.65533871,1.785452752,-542.2054656,0
3941,5,150,2,1,0,0,0.5,1,2,1.386294361,0,0,0.693147181,1.466808308,-0.335870068,-0.335870068,0.692997019,1.007466325,2.07301889,2.139086308,-0.575179798,-0.575179798,1.169752853,-209.474507,0
3942,6,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,0.796237709,0.000172915,0.000172915,0.693875661,1.133723795,1.529580029,1.240174842,0.503267895,0.503267895,0.746860053,-228.5108653,0
3943,7,150,2,1,0,0,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,0.910256449,-0.047869148,-0.047869148,0.466335908,1.109043819,1.933558475,1.447717157,-0.837577424,-0.837577424,0.966940779,-199.5143731,0
3944,8,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0,0.693147181,1.010171438,0.040301222,0.040301222,0.373732364,1.076621707,2.02399102,1.387463683,0.087839921,0.087839921,0.336562524,-213.5681451,0
3945,9,150,3,1,0,0,0.5,1,2,0.693147181,0,0,0.34657359,0.969640902,-0.054139023,-0.054139023,0.431050797,0.980206872,1.753830341,0.896467282,0.022625985,0.022625985,0.244051659,-251.0463828,0
3946,10,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.34894316,0.071218858,0.071218858,0.468772115,1.430266082,1.482521646,1.249266452,0.427134841,0.427134841,0.434374987,-257.6918855,0
3947,11,150,3,1,0,0,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.145882788,0.013270113,0.013270113,0.524121411,0.647763727,1.543822247,0.790751912,-0.185096049,-0.185096049,0.522718806,-265.3223096,0
3948,12,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.299424198,0.052312982,0.052312982,0.52731184,0.978347435,1.512204208,0.769962065,0.126124425,0.126124425,0.350892406,-287.7275596,0
3949,13,150,4,1,0,0,0.5,1,2,0.138629436,0,0,0.069314718,604.1460635,-8.965455204,-8.965455204,143.9620336,0.867569377,1.45726745,141.6087941,20.18761323,20.18761323,61.79532473,-498.5296821,0
3950,14,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,10586.38607,1034.512772,1034.512772,101.6339326,1.73473684,0.546988005,2585.798127,86.57839262,86.57839262,26.85403698,-468.0703932,0
3951,15,150,4,1,0,0,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,0.480588023,-27.57465297,-27.57465297,1582.150458,-0.469765993,0.824531599,37.74746826,-78.99295421,-78.99295421,281.3856145,-573.6698044,0
3952,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,713.2252683,-4055.172497,-4055.172497,25662.51141,0.834718098,0.531994984,178.0031686,-834.3912528,-834.3912528,4579.541697,-540.3223092,0
3953,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,11.71406,6.415514788,6.415514788,7.408359543,-0.133060779,0.212106912,2.85725825,-0.961957932,-0.961957932,3.687125699,-414.5847038,0
3954,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,13.72995345,4.048942383,4.048942383,2.747143135,-1.580301667,-1.358819619,2.608460839,-0.375934698,-0.375934698,1.723410525,-414.7155014,0
3955,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,8.565288033,5.031357422,5.031357422,4.470453923,1.324149891,0.066559306,1.56663248,0.339071654,0.339071654,1.366011177,-415.8968534,0
3956,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,25.48100799,17.94997701,17.94997701,13.68266312,-2.627962321,-1.254813075,3.204495441,1.462454218,1.462454218,1.785578172,-433.90607,0
3957,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,1.178537687,0.650282931,0.650282931,0.66263659,1.033763341,1.865102804,1.710523425,-0.006512625,-0.006512625,0.896333624,-165.2724,0
3958,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,0.995258347,0.427984797,0.427984797,0.444227746,1.057234118,1.878914058,1.795413425,0.559392898,0.559392898,0.822534446,-145.9309889,0
3959,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,0.964476503,0.503488312,0.503488312,0.476322593,0.925004737,1.776001073,1.50453719,-0.496930199,-0.496930199,0.831196507,-145.6469307,0
3960,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,0.90471947,0.345329118,0.345329118,0.364499073,0.932202602,1.966578521,1.413417449,0.158354828,0.158354828,0.733291947,-143.1288746,0
3961,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,0.988587335,0.498889103,0.498889103,0.523109521,0.827331168,1.333144534,0.796227486,-0.067612752,-0.067612752,0.413830881,-212.653031,0
3962,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,1.210999044,0.633875519,0.633875519,0.655385518,1.134114851,1.766875371,0.722312326,0.333141923,0.333141923,0.416835621,-247.9176123,0
3963,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.178153087,0.689922048,0.689922048,0.620950307,0.449483479,1.184416769,0.694064102,-0.044481817,-0.044481817,0.335630855,-221.9282772,0
3964,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,1.197701846,0.500909741,0.500909741,0.422499699,0.922022668,1.564189912,0.697618877,0.241575201,0.241575201,0.290799534,-224.6941204,0
3965,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,543.320323,-239.1250755,-239.1250755,105.2432596,0.451213883,0.15102946,233.3380217,-172.3308031,-172.3308031,145.4518356,-433.9222234,0
3966,30,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,3212.769119,1507.255199,1507.255199,707.1215415,-0.127300363,0.377906883,528.8144099,202.8043476,202.8043476,93.24636218,-462.1628308,0
3967,31,150,4,1,0.5,0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1013.651229,91.92330697,91.92330697,8.336097794,0.797020291,1.08912947,363.3478905,-231.0596747,-231.0596747,208.7372853,-477.4288375,0
3968,32,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,4797.392262,1275.431961,1275.431961,339.086607,0.898507458,0.266415758,1066.564233,144.8303826,144.8303826,57.99456121,-475.1410403,0
3969,33,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,9.266923921,-5.388236243,-5.388236243,8.131897419,-1.408280297,0.639419835,2.041775289,0.609875725,0.609875725,3.454966437,-440.6597295,0
3970,34,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,15.98108968,-5.919014047,-5.919014047,7.076833039,1.179859966,-1.256528143,1.564964073,0.474157532,0.474157532,2.820398849,-507.1155184,0
3971,35,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,12.67708232,-8.445767628,-8.445767628,7.933249418,-1.193892796,0.917542968,1.992122131,-0.335657736,-0.335657736,1.977514537,-440.1149834,0
3972,36,150,1,1,-0.5,-0.5,0.5,1,2,0,0,0,0,19.64177155,-15.36489525,-15.36489525,15.80641418,-1.84303094,1.214997824,2.262368461,-0.841064473,-0.841064473,4.687911409,-469.7445745,0
3973,37,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0,0,0.693147181,0.737286676,-0.471867568,-0.471867568,0.598198415,0.881381769,2.227650644,1.198969401,-0.053465454,-0.053465454,0.958622358,-141.4192004,0
3974,38,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,0.656259629,-0.347061547,-0.347061547,0.476630855,1.091206209,1.815921581,0.928704493,0.430133139,0.430133139,0.525641334,-179.455527,0
3975,39,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,0.716012473,-0.322147108,-0.322147108,0.4174151,0.81628257,1.812079365,1.096754492,-0.304670539,-0.304670539,0.671869507,-156.8494837,0
3976,40,150,2,1,-0.5,-0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,0.831395643,-0.497939771,-0.497939771,0.595811577,1.009125051,1.704230281,1.240035564,0.114518121,0.114518121,0.515231687,-179.8756614,0
3977,41,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0,0,0.34657359,1.574752307,-0.759175356,-0.759175356,0.589385374,0.843075573,1.452529333,1.097260939,0.103336595,0.103336595,0.45170004,-220.1581917,0
3978,42,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,0.628499338,-0.323921414,-0.323921414,0.385487318,1.500696097,1.218928748,0.459063963,0.191536599,0.191536599,0.239130652,-198.3494044,0
3979,43,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.064505012,-0.50698618,-0.50698618,0.436704916,0.783933323,1.306882345,0.853423642,-0.400069226,-0.400069226,0.275520056,-205.5632155,0
3980,44,150,3,1,-0.5,-0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,0.811776807,-0.385568714,-0.385568714,0.563178775,1.031827137,1.726108612,0.817372089,0.284464016,0.284464016,0.502413829,-217.967455,0
3981,45,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0,0,0.069314718,4888.020716,-3089.164806,-3089.164806,5083.356497,0.022168826,0.388791495,1682.086313,1152.996076,1152.996076,2755.094079,-439.7213755,0
3982,46,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,16875.71811,-12964.56425,-12964.56425,14831.49121,0.795489631,0.646921229,3317.262503,109.0174295,109.0174295,4045.771391,-459.1305188,0
3983,47,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,6344.650207,-3935.518737,-3935.518737,3911.282329,0.445574921,0.354622589,1472.264515,-206.4310324,-206.4310324,1803.793622,-419.547889,0
3984,48,150,4,1,-0.5,-0.5,0.5,1,2,0.138629436,0.051986039,0,0.069314718,4085.395827,-2437.174588,-2437.174588,1453.916772,1.539659508,0.667156864,801.7810588,-287.9520181,-287.9520181,176.8226195,-495.8005589,0
3985,1,150,1,1,0,0,0.5,1,2,0,0,0,0,4656.392827,-4945.349391,-4945.349391,5358.151218,0.947989534,0.54270825,353.6715564,-405.0251375,-405.0251375,1771.696017,-555.8973348,0
3986,2,150,1,1,0,0,0.5,1,2,0,0,0,0,13362.1545,841.605546,841.605546,15296.72533,0.184832422,0.480192048,3574.35004,2695.641143,2695.641143,5698.972145,-527.5363471,0
3987,3,150,1,1,0,0,0.5,1,2,0,0,0,0,311.041418,164.7378682,164.7378682,331.282518,-0.579456522,0.627033074,42.49346214,37.45354234,37.45354234,76.08021719,-599.5563516,0
3988,4,150,1,1,0,0,0.5,1,2,0,0,0,0,4011.722327,7320.677549,7320.677549,14786.82744,-1.319503485,-1.038786657,851.7958572,1317.958461,1317.958461,2175.981706,-637.0216589,0
3989,5,150,2,1,0,0,0.5,1,2,1.386294361,0,0,0.693147181,5.547255832,2.586679617,2.586679617,4.17286585,0.9903185,1.897340285,9.219908762,4.244650058,4.244650058,6.496890134,-235.6183369,0
3990,6,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,37.62791302,-19.83643148,-19.83643148,25.53480124,1.103790903,1.897568242,39.57691959,1.128946577,1.128946577,25.94573296,-276.4056882,0
3991,7,150,2,1,0,0,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,11.79552288,3.034310672,3.034310672,8.534396566,0.774224262,1.530434188,16.73055082,-3.273707027,-3.273707027,8.287665429,-289.085408,0
3992,8,150,2,1,0,0,0.5,1,2,1.386294361,0.519860385,0,0.693147181,6.581225344,1.201560535,1.201560535,18.45391893,0.918303133,2.130027434,14.14296437,8.296925346,8.296925346,18.21426082,-284.4319995,0
3993,9,150,3,1,0,0,0.5,1,2,0.693147181,0,0,0.34657359,1.027279716,-0.053241347,-0.053241347,0.499671134,1.125480336,1.445716863,0.671832243,-0.090622783,-0.090622783,0.374884724,-252.6192593,0
3994,10,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,0.934092784,-0.033897112,-0.033897112,0.718860387,1.431667247,1.185808242,0.626766311,0.153316476,0.153316476,0.534151343,-265.7533826,0
3995,11,150,3,1,0,0,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,0.595151856,0.043650314,0.043650314,0.428662359,0.296744912,0.762289144,0.661600017,-0.221229619,-0.221229619,0.378945682,-202.1492893,0
3996,12,150,3,1,0,0,0.5,1,2,0.693147181,0.259930193,0,0.34657359,0.871388981,-0.010940068,-0.010940068,0.466373091,0.891165511,1.496253884,0.702727506,0.166718722,0.166718722,0.226793881,-245.5332518,0
3997,13,150,4,1,0,0,0.5,1,2,0.138629436,0,0,0.069314718,44.17544978,10.41263407,10.41263407,94.7286405,0.262070047,1.49290933,11.59711346,-3.333920405,-3.333920405,31.78222113,-499.7327181,0
3998,14,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0.051986039,0.069314718,10015.11377,1117.042349,1117.042349,310.9354064,1.616325165,0.523944689,2887.004435,293.9254385,293.9254385,103.6062218,-484.2736368,0
3999,15,150,4,1,0,0,0.5,1,2,0.138629436,-0.051986039,-0.051986039,0.069314718,1427.291757,1073.611004,1073.611004,880.230931,1.098559308,0.517630456,297.4988543,271.4687772,271.4687772,308.4592619,-489.2860165,0
4000,16,150,4,1,0,0,0.5,1,2,0.138629436,0.051986039,0,0.069314718,1184.607081,-295.0498588,-295.0498588,123.2021058,0.841691444,1.369029704,181.7480507,-67.85663742,-67.85663742,54.90662217,-521.9086812,0
4001,17,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,2808.93234,338.2296755,338.2296755,670.4988763,0.960617528,0.70925853,493.7334962,-274.8972952,-274.8972952,603.3460152,-487.208757,0
4002,18,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,497.548364,221.529291,221.529291,107.5453423,-2.15800256,-0.410876131,62.55480908,4.905671844,4.905671844,20.94295946,-483.9181279,0
4003,19,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,1.645819971,-45.92365891,-45.92365891,1287.719873,0.044145567,0.621311036,126.563434,-213.1154057,-213.1154057,473.4402623,-508.8142016,0
4004,20,150,1,1,0.5,0.5,0.5,1,2,0,0,0,0,2109.332179,2595.328411,2595.328411,3193.299609,-0.058810602,-0.110286559,226.9754164,215.8132938,215.8132938,665.0812841,-492.199806,0
4005,21,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0,0,0.693147181,21.97537569,12.92284974,12.92284974,10.02398973,0.927721165,1.88415641,33.74184994,7.800262411,7.800262411,13.38798333,-181.8605555,0
4006,22,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0.519860385,0.693147181,16.44930604,16.94738804,16.94738804,43.17057876,1.034283384,1.747972087,20.69948488,6.840540628,6.840540628,65.01567579,-241.4795116,0
4007,23,150,2,1,0.5,0.5,0.5,1,2,1.386294361,-0.519860385,-0.519860385,0.693147181,22.22638529,4.949468145,4.949468145,10.15479004,0.906269319,1.706003175,47.88548153,-29.56216816,-29.56216816,30.48207852,-246.0049965,0
4008,24,150,2,1,0.5,0.5,0.5,1,2,1.386294361,0.519860385,0,0.693147181,29.48242493,30.17995823,30.17995823,32.87746341,0.997456969,1.84538968,34.05370708,39.2012826,39.2012826,63.70553637,-187.3371599,0
4009,25,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0,0,0.34657359,0.779402646,0.441006182,0.441006182,0.557876054,1.046798807,1.651536309,0.523682416,0.003813882,0.003813882,0.517898609,-195.1162531,0
4010,26,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0.259930193,0.34657359,0.798573656,0.391373985,0.391373985,0.39646711,1.347849948,1.468963341,0.698304028,0.238320145,0.238320145,0.302505109,-173.1264657,0
4011,27,150,3,1,0.5,0.5,0.5,1,2,0.693147181,-0.259930193,-0.259930193,0.34657359,1.123804258,0.506595261,0.506595261,0.463883204,0.909952592,1.641807387,0.690104886,-0.273780165,-0.273780165,0.243672419,-219.8067741,0
4012,28,150,3,1,0.5,0.5,0.5,1,2,0.693147181,0.259930193,0,0.34657359,0.836255419,0.299779445,0.299779445,0.356027411,1.088128191,1.652881926,0.754583611,-0.092438886,-0.092438886,0.435714009,-177.3876404,0
4013,29,150,4,1,0.5,0.5,0.5,1,2,0.138629436,0,0,0.069314718,1030.35963,501.6558134,501.6558134,259.0445778,1.028245881,0.920355952,241.4440266,84.26003953,84.26003953,52.45254955,-432.7224011,0
